School ID,School Name,School Metro Type,School Percentage Free Lunch,School State,School Zip,School City,School County,School District
S0949,Maple Grove School,rural,87.96,NC,96934,Charlotte,County S0949,District S0949
S0950,Deerfield Elementry School,urban,31.26,TX,33906,El Paso,County S0950,District S0950
S0951,Martin Luther King Elementry School,urban,63.69,GA,34462,Augusta,County S0951,District S0951
S0952,Pinecrest Academy,rural,64.44,FL,68304,Orlando,County S0952,District S0952
S0953,Lincoln Elementary School,urban,80.09,CA,65404,San Francisco,County S0953,District S0953
S0954,Deerfield Elementry School,urban,60.52,TX,81829,San Antonio,County S0954,District S0954
S0955,Valley View Elementary School,town,68.23,NY,20712,Queens,County S0955,District S0955
S0956,Jefferson High School,rural,63.9,TX,15804,El Paso,County S0956,District S0956
S0957,Riverside High School,suburban,42.36,NC,42648,Raleigh,County S0957,District S0957
S0958,Deerfield Elementry School,town,43.83,NY,84443,New York,County S0958,District S0958
S0959,Lincoln Elementary School,suburban,66.41,TX,88712,Fort Worth,County S0959,District S0959
S0960,Cesar Chavez Elementry School,unknown,6.75,FL,65442,Jacksonville,County S0960,District S0960
S0961,Maple Grove School,suburban,7.7,PA,72999,Philadelphia,County S0961,District S0961
S0962,Hillcrest Middle School,urban,73.0,NY,94881,Brooklyn,County S0962,District S0962
S0963,Washington Elementary School,town,40.77,CA,30819,San Diego,County S0963,District S0963
S0964,Hillcrest Middle School,unknown,68.24,PA,95417,Philadelphia,County S0964,District S0964
S0965,Pinecrest Academy,suburban,51.01,IL,14333,Aurora,County S0965,District S0965
S0966,Cesar Chavez Elementry School,town,38.81,CA,60691,Sacramento,County S0966,District S0966
S0967,Maple Grove School,unknown,42.35,FL,90476,Orlando,County S0967,District S0967
S0968,Oakridge Middle School,town,40.25,OH,38820,Cincinnati,County S0968,District S0968
S0969,Oakridge Middle School,urban,9.66,MI,98792,Detroit,County S0969,District S0969
S0970,Washington Elementary School,urban,66.5,GA,37168,Augusta,County S0970,District S0970
S0971,Lincoln Elementary School,suburban,5.0,NC,25229,Greensboro,County S0971,District S0971
S0972,Oakridge Middle School,urban,23.88,OH,42932,Cleveland,County S0972,District S0972
S0973,Oakridge Middle School,suburban,60.44,MI,42821,Warren,County S0973,District S0973
S0974,Cesar Chavez Elementry School,urban,58.96,NY,76765,Queens,County S0974,District S0974
S0975,Cesar Chavez Elementry School,suburban,38.92,CA,12107,Oakland,County S0975,District S0975
S0976,Martin Luther King Elementry School,suburban,39.82,NC,16032,Charlotte,County S0976,District S0976
S0977,Deerfield Elementry School,unknown,75.42,OH,53779,Cleveland,County S0977,District S0977
S0978,Prairie View Elementry School,town,48.82,PA,99955,Philadelphia,County S0978,District S0978
S0979,Cesar Chavez Elementry School,town,82.28,NC,55890,Charlotte,County S0979,District S0979
S0980,Maple Grove School,urban,67.42,CA,77479,Oakland,County S0980,District S0980
S0981,Maple Grove School,urban,68.75,GA,25940,Atlanta,County S0981,District S0981
S0982,Pinecrest Academy,town,25.42,GA,28567,Augusta,County S0982,District S0982
S0983,Lincoln Elementary School,suburban,45.98,NC,72869,Greensboro,County S0983,District S0983
S0984,Washington Elementary School,town,41.07,FL,76550,Orlando,County S0984,District S0984
S0985,Riverside High School,unknown,37.69,GA,77375,Augusta,County S0985,District S0985
S0986,Riverside High School,urban,29.23,MI,99663,Warren,County S0986,District S0986
S0987,Riverside High School,rural,44.69,CA,33995,Sacramento,County S0987,District S0987
S0988,Summit Elementary School,rural,51.31,CA,57221,Sacramento,County S0988,District S0988
S0989,Deerfield Elementry School,town,47.39,TX,71680,Austin,County S0989,District S0989
S0990,Prairie View Elementry School,urban,57.28,IL,44537,Rockford,County S0990,District S0990
S0991,Deerfield Elementry School,urban,73.71,GA,29146,Columbus,County S0991,District S0991
S0992,Oakridge Middle School,urban,53.53,NY,91147,Rochester,County S0992,District S0992
S0993,Summit Elementary School,rural,19.23,NY,68321,Buffalo,County S0993,District S0993
S0994,Maple Grove School,suburban,48.94,GA,99517,Columbus,County S0994,District S0994
S0995,Riverside High School,unknown,63.1,MI,97939,Grand Rapids,County S0995,District S0995
S0996,Summit Elementary School,town,29.36,TX,79156,Austin,County S0996,District S0996
S0997,Riverside High School,urban,34.1,TX,64151,Austin,County S0997,District S0997
S0998,Lakeside High School,rural,47.12,FL,13607,Orlando,County S0998,District S0998
S0999,Cesar Chavez Elementry School,town,53.88,CA,41169,Los Angeles,County S0999,District S0999
S1000,Riverside High School,unknown,69.18,CA,93951,Los Angeles,County S1000,District S1000
S1001,Summit Elementary School,unknown,96.06,TX,32017,San Antonio,County S1001,District S1001
S1002,Lakeside High School,suburban,53.78,CA,97815,Sacramento,County S1002,District S1002
S1003,Riverside High School,town,95.41,PA,37009,Philadelphia,County S1003,District S1003
S1004,Riverside High School,urban,63.2,FL,28758,Tampa,County S1004,District S1004
S1005,Prairie View Elementry School,rural,28.6,PA,40067,Philadelphia,County S1005,District S1005
S1006,Pinecrest Academy,town,51.08,OH,43705,Cleveland,County S1006,District S1006
S1007,Pinecrest Academy,unknown,20.63,OH,35912,Cleveland,County S1007,District S1007
S1008,Jefferson High School,rural,49.68,IL,46715,Aurora,County S1008,District S1008
S1009,Maple Grove School,urban,43.49,GA,45963,Columbus,County S1009,District S1009
S1010,Prairie View Elementry School,suburban,44.92,NC,31991,Charlotte,County S1010,District S1010
S1011,Valley View Elementary School,unknown,63.22,MI,90410,Detroit,County S1011,District S1011
S1012,Lincoln Elementary School,rural,46.74,TX,19656,Fort Worth,County S1012,District S1012
S1013,Washington Elementary School,urban,19.44,NC,17481,Greensboro,County S1013,District S1013
S1014,Riverside High School,town,53.82,MI,31804,Grand Rapids,County S1014,District S1014
S1015,Riverside High School,town,41.26,MI,46137,Detroit,County S1015,District S1015
S1016,Maple Grove School,urban,38.14,TX,84810,Fort Worth,County S1016,District S1016
S1017,Pinecrest Academy,urban,50.33,IL,25993,Rockford,County S1017,District S1017
S1018,Oakridge Middle School,suburban,16.42,OH,46656,Cincinnati,County S1018,District S1018
S1019,Prairie View Elementry School,unknown,47.57,IL,45819,Rockford,County S1019,District S1019
S1020,Pinecrest Academy,town,28.39,FL,73014,Tampa,County S1020,District S1020
S1021,Jefferson High School,rural,74.05,CA,94950,San Jose,County S1021,District S1021
S1022,Riverside High School,rural,12.43,GA,87629,Columbus,County S1022,District S1022
S1023,Riverside High School,town,73.0,OH,40256,Cincinnati,County S1023,District S1023
S1024,Summit Elementary School,suburban,31.77,NY,94927,Brooklyn,County S1024,District S1024
S1025,Pinecrest Academy,rural,66.9,TX,11221,Fort Worth,County S1025,District S1025
S1026,Valley View Elementary School,unknown,20.49,NY,60687,Queens,County S1026,District S1026
S1027,Washington Elementary School,suburban,45.63,GA,42685,Atlanta,County S1027,District S1027
S1028,Lakeside High School,rural,54.78,NC,47313,Raleigh,County S1028,District S1028
S1029,Hillcrest Middle School,urban,9.06,IL,16434,Chicago,County S1029,District S1029
S1030,Jefferson High School,town,60.14,GA,81043,Augusta,County S1030,District S1030
S1031,Maple Grove School,rural,12.38,TX,18674,San Antonio,County S1031,District S1031
S1032,Lakeside High School,rural,64.95,CA,92389,San Jose,County S1032,District S1032
S1033,Oakridge Middle School,unknown,66.98,CA,13434,Sacramento,County S1033,District S1033
S1034,Pinecrest Academy,suburban,26.65,CA,34798,San Francisco,County S1034,District S1034
S1035,Pinecrest Academy,rural,65.84,FL,81053,Jacksonville,County S1035,District S1035
S1036,Jefferson High School,rural,34.07,TX,25132,El Paso,County S1036,District S1036
S1037,Lincoln Elementary School,urban,93.81,NC,65492,Charlotte,County S1037,District S1037
S1038,Martin Luther King Elementry School,urban,46.41,CA,37631,San Diego,County S1038,District S1038
S1039,Summit Elementary School,rural,43.96,MI,32879,Grand Rapids,County S1039,District S1039
S1040,Riverside High School,rural,19.16,IL,95760,Aurora,County S1040,District S1040
S1041,Summit Elementary School,urban,46.34,NY,74097,Brooklyn,County S1041,District S1041
S1042,Cesar Chavez Elementry School,town,90.98,NY,82543,Brooklyn,County S1042,District S1042
S1043,Martin Luther King Elementry School,town,76.8,IL,24032,Rockford,County S1043,District S1043
S1044,Hillcrest Middle School,urban,60.63,IL,83316,Aurora,County S1044,District S1044
S1045,Deerfield Elementry School,unknown,7.0,FL,85559,Tampa,County S1045,District S1045
S1046,Washington Elementary School,unknown,66.72,MI,28704,Warren,County S1046,District S1046
S1047,Maple Grove School,rural,79.18,TX,70487,Austin,County S1047,District S1047
S1048,Washington Elementary School,rural,38.23,GA,14338,Columbus,County S1048,District S1048
S1049,Cesar Chavez Elementry School,town,39.75,NY,14854,New York,County S1049,District S1049
S1050,Riverside High School,suburban,34.91,TX,77394,Austin,County S1050,District S1050
S1051,Lakeside High School,rural,54.18,TX,93667,El Paso,County S1051,District S1051
S1052,Lakeside High School,unknown,40.24,CA,20883,San Jose,County S1052,District S1052
S1053,Pinecrest Academy,unknown,55.76,CA,69758,San Francisco,County S1053,District S1053
S1054,Summit Elementary School,suburban,63.49,MI,20147,Warren,County S1054,District S1054
S1055,Hillcrest Middle School,urban,61.32,NC,13739,Greensboro,County S1055,District S1055
S1056,Lakeside High School,suburban,24.72,MI,44717,Warren,County S1056,District S1056
S1057,Hillcrest Middle School,rural,44.84,OH,67458,Cleveland,County S1057,District S1057
S1058,Washington Elementary School,rural,84.63,PA,20105,Pittsburgh,County S1058,District S1058
S1059,Lincoln Elementary School,suburban,34.98,GA,42024,Atlanta,County S1059,District S1059
S1060,Valley View Elementary School,suburban,55.76,GA,69700,Atlanta,County S1060,District S1060
S1061,Hillcrest Middle School,rural,42.33,IL,80369,Chicago,County S1061,District S1061
S1062,Jefferson High School,suburban,78.33,NY,81526,Brooklyn,County S1062,District S1062
S1063,Jefferson High School,suburban,75.72,TX,78233,San Antonio,County S1063,District S1063
S1064,Washington Elementary School,rural,54.57,CA,73531,San Jose,County S1064,District S1064
S1065,Deerfield Elementry School,rural,9.6,OH,65750,Cleveland,County S1065,District S1065
S1066,Jefferson High School,rural,47.99,FL,12278,Orlando,County S1066,District S1066
S1067,Prairie View Elementry School,suburban,5.0,FL,47783,Orlando,County S1067,District S1067
S1068,Oakridge Middle School,rural,75.04,CA,18844,San Jose,County S1068,District S1068
S1069,Valley View Elementary School,suburban,41.05,CA,83033,San Francisco,County S1069,District S1069
S1070,Riverside High School,town,66.57,NY,54832,Brooklyn,County S1070,District S1070
S1071,Hillcrest Middle School,urban,49.02,NY,24224,Rochester,County S1071,District S1071
S1072,Prairie View Elementry School,rural,37.22,IL,71228,Rockford,County S1072,District S1072
S1073,Deerfield Elementry School,suburban,23.84,NC,70515,Charlotte,County S1073,District S1073
S1074,Prairie View Elementry School,unknown,57.49,PA,23648,Pittsburgh,County S1074,District S1074
S1075,Hillcrest Middle School,rural,71.66,GA,16331,Atlanta,County S1075,District S1075
S1076,Pinecrest Academy,town,65.4,PA,49480,Philadelphia,County S1076,District S1076
S1077,Oakridge Middle School,unknown,86.58,NC,44454,Greensboro,County S1077,District S1077
S1078,Maple Grove School,town,46.59,TX,44356,Austin,County S1078,District S1078
S1079,Maple Grove School,suburban,62.36,CA,19478,San Francisco,County S1079,District S1079
S1080,Cesar Chavez Elementry School,urban,62.18,NC,54453,Greensboro,County S1080,District S1080
S1081,Hillcrest Middle School,rural,99.0,TX,54401,Austin,County S1081,District S1081
S1082,Prairie View Elementry School,unknown,25.99,OH,22624,Cleveland,County S1082,District S1082
S1083,Lakeside High School,town,51.16,IL,78689,Chicago,County S1083,District S1083
S1084,Riverside High School,unknown,26.76,IL,37058,Chicago,County S1084,District S1084
S1085,Martin Luther King Elementry School,rural,8.6,IL,58523,Aurora,County S1085,District S1085
S1086,Prairie View Elementry School,unknown,37.53,PA,78395,Philadelphia,County S1086,District S1086
S1087,Riverside High School,unknown,66.23,NY,42761,Queens,County S1087,District S1087
S1088,Riverside High School,unknown,72.81,GA,36493,Augusta,County S1088,District S1088
S1089,Jefferson High School,unknown,38.96,FL,60650,Miami,County S1089,District S1089
S1090,Pinecrest Academy,suburban,12.7,FL,61752,Miami,County S1090,District S1090
S1091,Pinecrest Academy,unknown,35.34,CA,56649,Sacramento,County S1091,District S1091
S1092,Deerfield Elementry School,unknown,30.45,IL,77041,Chicago,County S1092,District S1092
S1093,Deerfield Elementry School,unknown,26.73,NC,45637,Greensboro,County S1093,District S1093
S1094,Riverside High School,town,28.98,IL,98808,Aurora,County S1094,District S1094
S1095,Maple Grove School,urban,99.0,NC,22579,Greensboro,County S1095,District S1095
S1096,Summit Elementary School,rural,32.67,MI,38753,Grand Rapids,County S1096,District S1096
S1097,Riverside High School,urban,68.02,FL,12554,Jacksonville,County S1097,District S1097
S1098,Valley View Elementary School,suburban,61.42,CA,79218,Sacramento,County S1098,District S1098
S1099,Oakridge Middle School,unknown,99.0,CA,60406,Oakland,County S1099,District S1099
S1100,Lincoln Elementary School,rural,66.97,FL,96132,Orlando,County S1100,District S1100
S1101,Cesar Chavez Elementry School,suburban,55.23,FL,39734,Miami,County S1101,District S1101
S1102,Valley View Elementary School,urban,72.34,NY,27625,Brooklyn,County S1102,District S1102
S1103,Prairie View Elementry School,urban,66.27,FL,86795,Orlando,County S1103,District S1103
S1104,Lakeside High School,unknown,79.15,NY,57533,Buffalo,County S1104,District S1104
S1105,Riverside High School,town,65.23,NY,86169,Buffalo,County S1105,District S1105
S1106,Washington Elementary School,suburban,47.16,TX,45608,Fort Worth,County S1106,District S1106
S1107,Martin Luther King Elementry School,unknown,82.65,NY,52377,Rochester,County S1107,District S1107
S1108,Summit Elementary School,unknown,56.63,FL,48183,Orlando,County S1108,District S1108
S1109,Cesar Chavez Elementry School,suburban,91.91,TX,25703,El Paso,County S1109,District S1109
S1110,Valley View Elementary School,town,41.94,IL,80148,Aurora,County S1110,District S1110
S1111,Deerfield Elementry School,urban,12.79,MI,34774,Grand Rapids,County S1111,District S1111
S1112,Pinecrest Academy,suburban,24.04,GA,27621,Atlanta,County S1112,District S1112
S1113,Martin Luther King Elementry School,rural,54.28,NC,15378,Greensboro,County S1113,District S1113
S1114,Pinecrest Academy,rural,57.61,IL,35330,Aurora,County S1114,District S1114
S1115,Maple Grove School,town,44.79,CA,53887,San Jose,County S1115,District S1115
S1116,Lakeside High School,unknown,31.02,MI,15605,Grand Rapids,County S1116,District S1116
S1117,Prairie View Elementry School,suburban,64.06,PA,98642,Philadelphia,County S1117,District S1117
S1118,Deerfield Elementry School,town,53.93,CA,52448,Los Angeles,County S1118,District S1118
S1119,Lakeside High School,urban,20.31,PA,88082,Pittsburgh,County S1119,District S1119
S1120,Summit Elementary School,suburban,45.24,NC,72274,Raleigh,County S1120,District S1120
S1121,Riverside High School,urban,12.23,MI,44103,Warren,County S1121,District S1121
S1122,Riverside High School,suburban,29.5,TX,24449,El Paso,County S1122,District S1122
S1123,Cesar Chavez Elementry School,urban,52.86,IL,11715,Aurora,County S1123,District S1123
S1124,Cesar Chavez Elementry School,suburban,87.34,NY,88225,Buffalo,County S1124,District S1124
S1125,Oakridge Middle School,unknown,50.75,PA,23928,Pittsburgh,County S1125,District S1125
S1126,Maple Grove School,urban,88.14,NY,31001,Queens,County S1126,District S1126
S1127,Lincoln Elementary School,suburban,33.2,TX,74934,Fort Worth,County S1127,District S1127
S1128,Riverside High School,urban,38.31,GA,11781,Atlanta,County S1128,District S1128
S1129,Hillcrest Middle School,rural,10.21,PA,16743,Pittsburgh,County S1129,District S1129
S1130,Lincoln Elementary School,rural,82.15,MI,76003,Warren,County S1130,District S1130
S1131,Prairie View Elementry School,unknown,64.03,CA,50920,San Jose,County S1131,District S1131
S1132,Martin Luther King Elementry School,town,99.0,IL,82387,Aurora,County S1132,District S1132
S1133,Lakeside High School,rural,63.27,NY,43978,Queens,County S1133,District S1133
S1134,Lakeside High School,rural,35.64,OH,16926,Cincinnati,County S1134,District S1134
S1135,Martin Luther King Elementry School,rural,57.39,TX,37395,Austin,County S1135,District S1135
S1136,Oakridge Middle School,rural,90.23,NC,92461,Raleigh,County S1136,District S1136
S1137,Lakeside High School,rural,55.95,NC,27373,Charlotte,County S1137,District S1137
S1138,Summit Elementary School,unknown,24.29,PA,47841,Philadelphia,County S1138,District S1138
S1139,Oakridge Middle School,town,49.72,TX,70132,El Paso,County S1139,District S1139
S1140,Martin Luther King Elementry School,unknown,33.57,TX,29333,Austin,County S1140,District S1140
S1141,Oakridge Middle School,urban,35.22,NY,21928,Rochester,County S1141,District S1141
S1142,Riverside High School,urban,55.23,OH,85880,Cincinnati,County S1142,District S1142
S1143,Lincoln Elementary School,unknown,36.18,TX,69962,San Antonio,County S1143,District S1143
S1144,Cesar Chavez Elementry School,urban,58.79,TX,11979,El Paso,County S1144,District S1144
S1145,Jefferson High School,urban,88.73,PA,13056,Pittsburgh,County S1145,District S1145
S1146,Oakridge Middle School,unknown,37.9,NC,30711,Raleigh,County S1146,District S1146
S1147,Summit Elementary School,urban,88.29,FL,64524,Tampa,County S1147,District S1147
S1148,Martin Luther King Elementry School,unknown,56.53,CA,39595,Sacramento,County S1148,District S1148
S1149,Cesar Chavez Elementry School,town,33.69,NY,86241,Queens,County S1149,District S1149
S1150,Lakeside High School,urban,58.62,CA,79234,San Diego,County S1150,District S1150
S1151,Jefferson High School,urban,42.7,MI,72730,Detroit,County S1151,District S1151
S1152,Summit Elementary School,rural,37.26,MI,41919,Detroit,County S1152,District S1152
S1153,Martin Luther King Elementry School,unknown,83.17,NC,32240,Greensboro,County S1153,District S1153
S1154,Martin Luther King Elementry School,suburban,5.0,PA,88919,Pittsburgh,County S1154,District S1154
S1155,Prairie View Elementry School,suburban,40.03,GA,60489,Augusta,County S1155,District S1155
S1156,Cesar Chavez Elementry School,suburban,89.7,CA,65903,Sacramento,County S1156,District S1156
S1157,Valley View Elementary School,urban,83.85,TX,79721,Austin,County S1157,District S1157
S1158,Cesar Chavez Elementry School,unknown,5.0,GA,11479,Atlanta,County S1158,District S1158
S1159,Pinecrest Academy,suburban,59.64,NY,71381,Rochester,County S1159,District S1159
S1160,Lakeside High School,rural,55.23,OH,73190,Cleveland,County S1160,District S1160
S1161,Oakridge Middle School,suburban,41.45,FL,19182,Tampa,County S1161,District S1161
S1162,Lincoln Elementary School,urban,89.85,CA,70606,San Diego,County S1162,District S1162
S1163,Summit Elementary School,town,89.56,IL,63390,Chicago,County S1163,District S1163
S1164,Riverside High School,rural,80.8,FL,89223,Jacksonville,County S1164,District S1164
S1165,Maple Grove School,town,59.88,MI,14041,Grand Rapids,County S1165,District S1165
S1166,Valley View Elementary School,unknown,14.76,GA,73991,Atlanta,County S1166,District S1166
S1167,Prairie View Elementry School,town,48.91,OH,43224,Cincinnati,County S1167,District S1167
S1168,Washington Elementary School,unknown,61.38,CA,63035,San Francisco,County S1168,District S1168
S1169,Washington Elementary School,rural,37.73,FL,70474,Tampa,County S1169,District S1169
S1170,Pinecrest Academy,unknown,58.98,FL,54209,Jacksonville,County S1170,District S1170
S1171,Cesar Chavez Elementry School,rural,32.87,MI,96249,Detroit,County S1171,District S1171
S1172,Hillcrest Middle School,suburban,56.96,TX,52378,El Paso,County S1172,District S1172
S1173,Prairie View Elementry School,town,5.0,PA,46927,Pittsburgh,County S1173,District S1173
S1174,Martin Luther King Elementry School,town,30.77,NY,87393,Queens,County S1174,District S1174
S1175,Cesar Chavez Elementry School,urban,26.02,IL,92750,Chicago,County S1175,District S1175
S1176,Prairie View Elementry School,unknown,51.24,NC,82073,Raleigh,County S1176,District S1176
S1177,Jefferson High School,town,27.54,FL,16810,Miami,County S1177,District S1177
S1178,Summit Elementary School,rural,41.53,IL,26465,Aurora,County S1178,District S1178
S1179,Martin Luther King Elementry School,town,46.39,TX,61410,El Paso,County S1179,District S1179
S1180,Pinecrest Academy,suburban,81.8,NC,30838,Greensboro,County S1180,District S1180
S1181,Lincoln Elementary School,urban,97.45,TX,55743,El Paso,County S1181,District S1181
S1182,Lincoln Elementary School,urban,14.9,CA,87583,San Diego,County S1182,District S1182
S1183,Summit Elementary School,suburban,8.39,OH,63111,Cincinnati,County S1183,District S1183
S1184,Cesar Chavez Elementry School,rural,64.48,TX,15078,Austin,County S1184,District S1184
S1185,Deerfield Elementry School,urban,49.48,FL,98367,Jacksonville,County S1185,District S1185
S1186,Deerfield Elementry School,rural,41.36,NY,59929,Buffalo,County S1186,District S1186
S1187,Riverside High School,urban,35.69,PA,48016,Philadelphia,County S1187,District S1187
S1188,Lakeside High School,urban,23.97,NC,73455,Charlotte,County S1188,District S1188
S1189,Prairie View Elementry School,unknown,21.34,MI,86481,Grand Rapids,County S1189,District S1189
S1190,Riverside High School,suburban,52.83,CA,66206,Los Angeles,County S1190,District S1190
S1191,Valley View Elementary School,urban,58.96,CA,50841,San Francisco,County S1191,District S1191
S1192,Deerfield Elementry School,urban,99.0,CA,98372,Oakland,County S1192,District S1192
S1193,Oakridge Middle School,unknown,76.63,CA,62645,Oakland,County S1193,District S1193
S1194,Cesar Chavez Elementry School,rural,64.78,NY,62049,Queens,County S1194,District S1194
S1195,Lakeside High School,town,21.64,NY,83477,Buffalo,County S1195,District S1195
S1196,Lakeside High School,urban,19.42,TX,33946,Fort Worth,County S1196,District S1196
S1197,Cesar Chavez Elementry School,rural,37.43,GA,81103,Augusta,County S1197,District S1197
S1198,Cesar Chavez Elementry School,rural,11.27,NY,21248,Queens,County S1198,District S1198
S1199,Pinecrest Academy,unknown,65.62,CA,24816,Sacramento,County S1199,District S1199
S1200,Washington Elementary School,unknown,56.27,NY,85320,Buffalo,County S1200,District S1200
S1201,Washington Elementary School,rural,73.4,OH,51753,Cleveland,County S1201,District S1201
S1202,Martin Luther King Elementry School,suburban,73.76,TX,43802,El Paso,County S1202,District S1202
S1203,Pinecrest Academy,rural,46.22,IL,31047,Rockford,County S1203,District S1203
S1204,Lincoln Elementary School,urban,79.56,TX,87616,El Paso,County S1204,District S1204
S1205,Pinecrest Academy,rural,17.22,FL,43962,Orlando,County S1205,District S1205
S1206,Maple Grove School,unknown,78.76,FL,93519,Tampa,County S1206,District S1206
S1207,Lakeside High School,suburban,81.12,CA,55333,Los Angeles,County S1207,District S1207
S1208,Riverside High School,town,91.82,TX,69014,El Paso,County S1208,District S1208
S1209,Lincoln Elementary School,suburban,48.22,NY,10064,New York,County S1209,District S1209
S1210,Cesar Chavez Elementry School,urban,51.21,NY,49514,Queens,County S1210,District S1210
S1211,Jefferson High School,urban,52.49,MI,87159,Grand Rapids,County S1211,District S1211
S1212,Washington Elementary School,town,77.65,CA,45716,San Jose,County S1212,District S1212
S1213,Riverside High School,rural,68.95,CA,47253,Oakland,County S1213,District S1213
S1214,Riverside High School,suburban,78.46,PA,96542,Pittsburgh,County S1214,District S1214
S1215,Riverside High School,suburban,57.36,NY,38936,Queens,County S1215,District S1215
S1216,Oakridge Middle School,rural,60.34,NY,71323,Queens,County S1216,District S1216
S1217,Lakeside High School,suburban,90.6,NC,13767,Raleigh,County S1217,District S1217
S1218,Prairie View Elementry School,unknown,75.48,TX,73139,Fort Worth,County S1218,District S1218
S1219,Prairie View Elementry School,suburban,50.03,OH,97803,Cincinnati,County S1219,District S1219
S1220,Riverside High School,rural,64.71,NC,47557,Charlotte,County S1220,District S1220
S1221,Prairie View Elementry School,rural,79.4,CA,13029,San Diego,County S1221,District S1221
S1222,Washington Elementary School,urban,29.71,TX,21749,Austin,County S1222,District S1222
S1223,Washington Elementary School,urban,46.36,CA,88799,San Francisco,County S1223,District S1223
S1224,Oakridge Middle School,rural,67.62,TX,84408,Fort Worth,County S1224,District S1224
S1225,Lincoln Elementary School,suburban,78.15,CA,64466,Sacramento,County S1225,District S1225
S1226,Lincoln Elementary School,rural,49.86,GA,75781,Atlanta,County S1226,District S1226
S1227,Cesar Chavez Elementry School,urban,81.24,TX,52590,Fort Worth,County S1227,District S1227
S1228,Martin Luther King Elementry School,town,49.48,IL,53642,Aurora,County S1228,District S1228
S1229,Oakridge Middle School,suburban,81.94,CA,95018,San Diego,County S1229,District S1229
S1230,Prairie View Elementry School,rural,99.0,PA,93214,Philadelphia,County S1230,District S1230
S1231,Pinecrest Academy,unknown,64.9,CA,22180,Oakland,County S1231,District S1231
S1232,Cesar Chavez Elementry School,town,69.2,CA,58202,Los Angeles,County S1232,District S1232
S1233,Summit Elementary School,suburban,29.99,IL,46140,Aurora,County S1233,District S1233
S1234,Riverside High School,rural,93.38,TX,41805,San Antonio,County S1234,District S1234
S1235,Washington Elementary School,town,86.17,NC,33567,Charlotte,County S1235,District S1235
S1236,Pinecrest Academy,town,44.38,FL,50463,Miami,County S1236,District S1236
S1237,Martin Luther King Elementry School,rural,20.86,NY,43350,New York,County S1237,District S1237
S1238,Hillcrest Middle School,suburban,87.9,NC,92517,Greensboro,County S1238,District S1238
S1239,Riverside High School,rural,99.0,CA,85060,San Diego,County S1239,District S1239
S1240,Washington Elementary School,rural,5.83,PA,96501,Philadelphia,County S1240,District S1240
S1241,Riverside High School,town,57.49,NC,83573,Raleigh,County S1241,District S1241
S1242,Cesar Chavez Elementry School,rural,48.6,GA,33156,Atlanta,County S1242,District S1242
S1243,Jefferson High School,suburban,60.01,CA,49800,Oakland,County S1243,District S1243
S1244,Oakridge Middle School,suburban,35.09,FL,69936,Jacksonville,County S1244,District S1244
S1245,Cesar Chavez Elementry School,rural,69.66,NC,93951,Raleigh,County S1245,District S1245
S1246,Summit Elementary School,rural,99.0,IL,10471,Rockford,County S1246,District S1246
S1247,Martin Luther King Elementry School,urban,42.5,TX,65638,El Paso,County S1247,District S1247
S1248,Valley View Elementary School,rural,43.52,TX,47246,Fort Worth,County S1248,District S1248
S1249,Hillcrest Middle School,town,64.19,CA,56059,Sacramento,County S1249,District S1249
S1250,Martin Luther King Elementry School,urban,57.58,GA,35154,Columbus,County S1250,District S1250
S1251,Hillcrest Middle School,unknown,70.51,CA,56068,Oakland,County S1251,District S1251
S1252,Prairie View Elementry School,rural,22.18,FL,95558,Miami,County S1252,District S1252
S1253,Washington Elementary School,urban,55.47,NY,37461,Queens,County S1253,District S1253
S1254,Pinecrest Academy,urban,91.33,NY,69949,Brooklyn,County S1254,District S1254
S1255,Hillcrest Middle School,urban,51.31,CA,23871,San Francisco,County S1255,District S1255
S1256,Pinecrest Academy,urban,45.47,TX,90362,Fort Worth,County S1256,District S1256
S1257,Martin Luther King Elementry School,urban,67.58,FL,94303,Jacksonville,County S1257,District S1257
S1258,Washington Elementary School,urban,61.88,CA,32452,Los Angeles,County S1258,District S1258
S1259,Riverside High School,suburban,35.9,CA,94261,San Jose,County S1259,District S1259
S1260,Lincoln Elementary School,town,50.41,NY,42773,Buffalo,County S1260,District S1260
S1261,Summit Elementary School,rural,24.97,TX,37351,Fort Worth,County S1261,District S1261
S1262,Summit Elementary School,suburban,55.86,GA,54234,Columbus,County S1262,District S1262
S1263,Oakridge Middle School,rural,79.39,PA,84873,Pittsburgh,County S1263,District S1263
S1264,Hillcrest Middle School,unknown,28.75,CA,79036,Los Angeles,County S1264,District S1264
S1265,Valley View Elementary School,suburban,12.8,NC,95264,Raleigh,County S1265,District S1265
S1266,Pinecrest Academy,suburban,17.67,IL,25916,Rockford,County S1266,District S1266
S1267,Maple Grove School,rural,22.28,FL,96823,Miami,County S1267,District S1267
S1268,Prairie View Elementry School,urban,81.54,NC,12783,Greensboro,County S1268,District S1268
S1269,Cesar Chavez Elementry School,rural,35.17,IL,28049,Chicago,County S1269,District S1269
S1270,Oakridge Middle School,unknown,27.38,NC,28871,Greensboro,County S1270,District S1270
S1271,Lakeside High School,suburban,61.45,NC,73708,Raleigh,County S1271,District S1271
S1272,Pinecrest Academy,unknown,73.74,MI,58661,Detroit,County S1272,District S1272
S1273,Lakeside High School,suburban,65.28,CA,29077,San Diego,County S1273,District S1273
